"","X","commonname","time","latitude","longitude","region_name","island","site","reef_zone","depth_bin","sitevisitid","date_","obs_year","diver","rep","method","photographer","training_yn","depth","survey_radius_m","hard_coral","soft_coral","ma","cca","ta","sand","tunicate","zoanthid","corallimorph","clam","cyano","sponge","other","other_type","habitat_code","habitat_type","current_strength","visibility","substrate_height_0","substrate_height_20","substrate_height_50","substrate_height_100","substrate_height_150","max_height","urchin_dacor","boring_urchin_dacor","roundid","missionid","min_depth","max_depth","objectid","replicateid","species","taxonname","commonfamilyall","family","scientific_name","trophic","count"
"122629",122629,"Yellow tang","2016-08-11T00:00:00Z",19.253842,-155.900541,"Main Hawaiian Islands","Hawaii","HAW-2808","Forereef","Mid",9903,"2016-08-11T00:00:00Z",2016,"RPC","A","nSPC",0,0,15,7.5,15,NA,2,2,NA,4,NA,NA,NA,NA,NA,NA,77,NA,"AGR","Aggregate Reef","None",30,15,35,35,10,5,2.5,"O","R",108,"HA1606",13.7,18.6,2255004,1845963436,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"122630",122630,"Yellow tang","2016-08-11T00:00:00Z",19.253842,-155.900541,"Main Hawaiian Islands","Hawaii","HAW-2808","Forereef","Mid",9903,"2016-08-11T00:00:00Z",2016,"RPC","A","nSPC",0,0,15,7.5,15,NA,2,2,NA,4,NA,NA,NA,NA,NA,NA,77,NA,"AGR","Aggregate Reef","None",30,15,35,35,10,5,2.5,"O","R",108,"HA1606",13.7,18.6,2255005,1845963436,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"122631",122631,"Yellow tang","2016-08-11T00:00:00Z",19.253842,-155.900541,"Main Hawaiian Islands","Hawaii","HAW-2808","Forereef","Mid",9903,"2016-08-11T00:00:00Z",2016,"RPC","A","nSPC",0,0,15,7.5,15,NA,2,2,NA,4,NA,NA,NA,NA,NA,NA,77,NA,"AGR","Aggregate Reef","None",30,15,35,35,10,5,2.5,"O","R",108,"HA1606",13.7,18.6,2255006,1845963436,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"122632",122632,"Yellow tang","2016-08-11T00:00:00Z",19.253842,-155.900541,"Main Hawaiian Islands","Hawaii","HAW-2808","Forereef","Mid",9903,"2016-08-11T00:00:00Z",2016,"RPC","A","nSPC",0,0,15,7.5,15,NA,2,2,NA,4,NA,NA,NA,NA,NA,NA,77,NA,"AGR","Aggregate Reef","None",30,15,35,35,10,5,2.5,"O","R",108,"HA1606",13.7,18.6,2255007,1845963436,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"122633",122633,"Yellow tang","2016-08-11T00:00:00Z",19.253842,-155.900541,"Main Hawaiian Islands","Hawaii","HAW-2808","Forereef","Mid",9903,"2016-08-11T00:00:00Z",2016,"RPC","A","nSPC",0,0,15,7.5,15,NA,2,2,NA,4,NA,NA,NA,NA,NA,NA,77,NA,"AGR","Aggregate Reef","None",30,15,35,35,10,5,2.5,"O","R",108,"HA1606",13.7,18.6,2255008,1845963436,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"122634",122634,"Yellow tang","2016-08-11T00:00:00Z",19.277203,-155.892118,"Main Hawaiian Islands","Hawaii","HAW-2805","Forereef","Mid",9895,"2016-08-11T00:00:00Z",2016,"ARP","A","nSPC",0,0,10,7.5,10,NA,0,3,NA,30,NA,NA,NA,NA,NA,NA,57,NA,"ROB","Rock/Boulder","None",30,40,10,20,15,15,2,"R","R",108,"HA1606",10.3,12.1,2254876,1845963434,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"122635",122635,"Yellow tang","2016-08-11T00:00:00Z",19.277203,-155.892118,"Main Hawaiian Islands","Hawaii","HAW-2805","Forereef","Mid",9895,"2016-08-11T00:00:00Z",2016,"ARP","A","nSPC",0,0,10,7.5,10,NA,0,3,NA,30,NA,NA,NA,NA,NA,NA,57,NA,"ROB","Rock/Boulder","None",30,40,10,20,15,15,2,"R","R",108,"HA1606",10.3,12.1,2254877,1845963434,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",3
"122636",122636,"Yellow tang","2016-08-11T00:00:00Z",19.277203,-155.892118,"Main Hawaiian Islands","Hawaii","HAW-2805","Forereef","Mid",9895,"2016-08-11T00:00:00Z",2016,"ARP","A","nSPC",0,0,10,7.5,10,NA,0,3,NA,30,NA,NA,NA,NA,NA,NA,57,NA,"ROB","Rock/Boulder","None",30,40,10,20,15,15,2,"R","R",108,"HA1606",10.3,12.1,2254878,1845963434,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"122637",122637,"Yellow tang","2016-08-11T00:00:00Z",19.277203,-155.892118,"Main Hawaiian Islands","Hawaii","HAW-2805","Forereef","Mid",9895,"2016-08-11T00:00:00Z",2016,"ARP","A","nSPC",0,0,10,7.5,10,NA,0,3,NA,30,NA,NA,NA,NA,NA,NA,57,NA,"ROB","Rock/Boulder","None",30,40,10,20,15,15,2,"R","R",108,"HA1606",10.3,12.1,2254879,1845963434,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",3
"122638",122638,"Yellow tang","2016-08-11T00:00:00Z",19.277203,-155.892118,"Main Hawaiian Islands","Hawaii","HAW-2805","Forereef","Mid",9895,"2016-08-11T00:00:00Z",2016,"KMR","A","nSPC",-1,0,10,7.5,8,NA,2,1,NA,20,NA,NA,NA,NA,NA,NA,69,NA,"ROB","Rock/Boulder","None",30,20,15,25,30,10,1.7,"R","R",108,"HA1606",9.8,13.1,2255309,1845963441,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"122639",122639,"Yellow tang","2016-08-11T00:00:00Z",19.277203,-155.892118,"Main Hawaiian Islands","Hawaii","HAW-2805","Forereef","Mid",9895,"2016-08-11T00:00:00Z",2016,"KMR","A","nSPC",-1,0,10,7.5,8,NA,2,1,NA,20,NA,NA,NA,NA,NA,NA,69,NA,"ROB","Rock/Boulder","None",30,20,15,25,30,10,1.7,"R","R",108,"HA1606",9.8,13.1,2255310,1845963441,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"122640",122640,"Yellow tang","2016-08-11T00:00:00Z",19.277203,-155.892118,"Main Hawaiian Islands","Hawaii","HAW-2805","Forereef","Mid",9895,"2016-08-11T00:00:00Z",2016,"KMR","A","nSPC",-1,0,10,7.5,8,NA,2,1,NA,20,NA,NA,NA,NA,NA,NA,69,NA,"ROB","Rock/Boulder","None",30,20,15,25,30,10,1.7,"R","R",108,"HA1606",9.8,13.1,2255311,1845963441,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"122641",122641,"Yellow tang","2016-08-11T00:00:00Z",19.277203,-155.892118,"Main Hawaiian Islands","Hawaii","HAW-2805","Forereef","Mid",9895,"2016-08-11T00:00:00Z",2016,"KMR","A","nSPC",-1,0,10,7.5,8,NA,2,1,NA,20,NA,NA,NA,NA,NA,NA,69,NA,"ROB","Rock/Boulder","None",30,20,15,25,30,10,1.7,"R","R",108,"HA1606",9.8,13.1,2255312,1845963441,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"122642",122642,"Yellow tang","2016-08-11T00:00:00Z",19.301808,-155.890653,"Main Hawaiian Islands","Hawaii","HAW-2761","Forereef","Deep",9894,"2016-08-11T00:00:00Z",2016,"ARP","A","nSPC",-1,0,24,7.5,3,NA,0,2,NA,0,NA,NA,NA,NA,NA,NA,95,NA,"RRB","Reef Rubble","None",30,40,20,15,15,10,2,"R","R",108,"HA1606",18.8,29.1,2254839,1845963433,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",6
"122643",122643,"Yellow tang","2016-08-11T00:00:00Z",19.301808,-155.890653,"Main Hawaiian Islands","Hawaii","HAW-2761","Forereef","Deep",9894,"2016-08-11T00:00:00Z",2016,"ARP","A","nSPC",-1,0,24,7.5,3,NA,0,2,NA,0,NA,NA,NA,NA,NA,NA,95,NA,"RRB","Reef Rubble","None",30,40,20,15,15,10,2,"R","R",108,"HA1606",18.8,29.1,2254840,1845963433,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"122644",122644,"Yellow tang","2016-08-11T00:00:00Z",19.301808,-155.890653,"Main Hawaiian Islands","Hawaii","HAW-2761","Forereef","Deep",9894,"2016-08-11T00:00:00Z",2016,"KMR","A","nSPC",0,0,25,7.5,1,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,98,NA,"RRB","Reef Rubble","None",30,2,80,11,2,5,2.6,"R","R",108,"HA1606",23.2,30.5,2255183,1845963439,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",3
"122645",122645,"Yellow tang","2016-08-14T00:00:00Z",19.853365,-155.962008,"Main Hawaiian Islands","Hawaii","HAW-2810","Forereef","Mid",9939,"2016-08-14T00:00:00Z",2016,"JPZ","A","nSPC",-1,0,12,7.5,15,NA,0,5,NA,0,NA,NA,NA,NA,NA,NA,80,NA,"ROB","Rock/Boulder","None",20,10,30,35,25,0,1.5,"D","R",108,"HA1606",10.2,17.3,2257170,1845963483,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",15
"122646",122646,"Yellow tang","2016-08-14T00:00:00Z",19.853365,-155.962008,"Main Hawaiian Islands","Hawaii","HAW-2810","Forereef","Mid",9939,"2016-08-14T00:00:00Z",2016,"JPZ","A","nSPC",-1,0,12,7.5,15,NA,0,5,NA,0,NA,NA,NA,NA,NA,NA,80,NA,"ROB","Rock/Boulder","None",20,10,30,35,25,0,1.5,"D","R",108,"HA1606",10.2,17.3,2257171,1845963483,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",8
"122647",122647,"Yellow tang","2016-08-14T00:00:00Z",19.853365,-155.962008,"Main Hawaiian Islands","Hawaii","HAW-2810","Forereef","Mid",9939,"2016-08-14T00:00:00Z",2016,"JPZ","A","nSPC",-1,0,12,7.5,15,NA,0,5,NA,0,NA,NA,NA,NA,NA,NA,80,NA,"ROB","Rock/Boulder","None",20,10,30,35,25,0,1.5,"D","R",108,"HA1606",10.2,17.3,2257172,1845963483,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"122648",122648,"Yellow tang","2016-08-14T00:00:00Z",19.853365,-155.962008,"Main Hawaiian Islands","Hawaii","HAW-2810","Forereef","Mid",9939,"2016-08-14T00:00:00Z",2016,"JPZ","A","nSPC",-1,0,12,7.5,15,NA,0,5,NA,0,NA,NA,NA,NA,NA,NA,80,NA,"ROB","Rock/Boulder","None",20,10,30,35,25,0,1.5,"D","R",108,"HA1606",10.2,17.3,2257173,1845963483,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",6
"122649",122649,"Yellow tang","2016-08-14T00:00:00Z",19.853365,-155.962008,"Main Hawaiian Islands","Hawaii","HAW-2810","Forereef","Mid",9939,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,12,7.5,18,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,70,NA,"ROB","Rock/Boulder","None",20,40,40,20,0,0,0.75,"A","O",108,"HA1606",10.1,16.8,2257708,1845963496,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",5
"122650",122650,"Yellow tang","2016-08-14T00:00:00Z",19.853365,-155.962008,"Main Hawaiian Islands","Hawaii","HAW-2810","Forereef","Mid",9939,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,12,7.5,18,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,70,NA,"ROB","Rock/Boulder","None",20,40,40,20,0,0,0.75,"A","O",108,"HA1606",10.1,16.8,2257709,1845963496,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",8
"122651",122651,"Yellow tang","2016-08-14T00:00:00Z",19.853365,-155.962008,"Main Hawaiian Islands","Hawaii","HAW-2810","Forereef","Mid",9939,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,12,7.5,18,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,70,NA,"ROB","Rock/Boulder","None",20,40,40,20,0,0,0.75,"A","O",108,"HA1606",10.1,16.8,2257710,1845963496,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",8
"122652",122652,"Yellow tang","2016-08-14T00:00:00Z",19.853365,-155.962008,"Main Hawaiian Islands","Hawaii","HAW-2810","Forereef","Mid",9939,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,12,7.5,18,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,70,NA,"ROB","Rock/Boulder","None",20,40,40,20,0,0,0.75,"A","O",108,"HA1606",10.1,16.8,2257711,1845963496,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",5
"122653",122653,"Yellow tang","2016-08-14T00:00:00Z",19.853365,-155.962008,"Main Hawaiian Islands","Hawaii","HAW-2810","Forereef","Mid",9939,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,12,7.5,18,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,70,NA,"ROB","Rock/Boulder","None",20,40,40,20,0,0,0.75,"A","O",108,"HA1606",10.1,16.8,2257760,1845963496,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",8
"122654",122654,"Yellow tang","2016-08-14T00:00:00Z",19.873197,-155.922736,"Main Hawaiian Islands","Hawaii","HAW-2797","Forereef","Mid",9938,"2016-08-14T00:00:00Z",2016,"ARP","A","nSPC",-1,0,12,7.5,30,NA,0,3,NA,5,NA,NA,NA,NA,NA,NA,62,NA,"AGR","Aggregate Reef","None",28,35,30,20,10,5,3,"D","R",108,"HA1606",9.7,13.3,2257990,1845963502,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",5
"122655",122655,"Yellow tang","2016-08-14T00:00:00Z",19.873197,-155.922736,"Main Hawaiian Islands","Hawaii","HAW-2797","Forereef","Mid",9938,"2016-08-14T00:00:00Z",2016,"ARP","A","nSPC",-1,0,12,7.5,30,NA,0,3,NA,5,NA,NA,NA,NA,NA,NA,62,NA,"AGR","Aggregate Reef","None",28,35,30,20,10,5,3,"D","R",108,"HA1606",9.7,13.3,2257991,1845963502,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",5
"122656",122656,"Yellow tang","2016-08-14T00:00:00Z",19.873197,-155.922736,"Main Hawaiian Islands","Hawaii","HAW-2797","Forereef","Mid",9938,"2016-08-14T00:00:00Z",2016,"ARP","A","nSPC",-1,0,12,7.5,30,NA,0,3,NA,5,NA,NA,NA,NA,NA,NA,62,NA,"AGR","Aggregate Reef","None",28,35,30,20,10,5,3,"D","R",108,"HA1606",9.7,13.3,2257992,1845963502,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"122657",122657,"Yellow tang","2016-08-14T00:00:00Z",19.873197,-155.922736,"Main Hawaiian Islands","Hawaii","HAW-2797","Forereef","Mid",9938,"2016-08-14T00:00:00Z",2016,"ARP","A","nSPC",-1,0,12,7.5,30,NA,0,3,NA,5,NA,NA,NA,NA,NA,NA,62,NA,"AGR","Aggregate Reef","None",28,35,30,20,10,5,3,"D","R",108,"HA1606",9.7,13.3,2257993,1845963502,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"122658",122658,"Yellow tang","2016-08-14T00:00:00Z",19.873197,-155.922736,"Main Hawaiian Islands","Hawaii","HAW-2797","Forereef","Mid",9938,"2016-08-14T00:00:00Z",2016,"ARP","A","nSPC",-1,0,12,7.5,30,NA,0,3,NA,5,NA,NA,NA,NA,NA,NA,62,NA,"AGR","Aggregate Reef","None",28,35,30,20,10,5,3,"D","R",108,"HA1606",9.7,13.3,2257994,1845963502,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"122659",122659,"Yellow tang","2016-08-14T00:00:00Z",19.873197,-155.922736,"Main Hawaiian Islands","Hawaii","HAW-2797","Forereef","Mid",9938,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,13,7.5,24,NA,0,2,NA,4,NA,NA,NA,NA,NA,NA,70,NA,"AGR","Aggregate Reef","None",28,20,25,35,15,5,1.8,"C","O",108,"HA1606",12.2,14.6,2257613,1845963494,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"122660",122660,"Yellow tang","2016-08-14T00:00:00Z",19.873197,-155.922736,"Main Hawaiian Islands","Hawaii","HAW-2797","Forereef","Mid",9938,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,13,7.5,24,NA,0,2,NA,4,NA,NA,NA,NA,NA,NA,70,NA,"AGR","Aggregate Reef","None",28,20,25,35,15,5,1.8,"C","O",108,"HA1606",12.2,14.6,2257614,1845963494,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"122661",122661,"Yellow tang","2016-08-14T00:00:00Z",19.873197,-155.922736,"Main Hawaiian Islands","Hawaii","HAW-2797","Forereef","Mid",9938,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,13,7.5,24,NA,0,2,NA,4,NA,NA,NA,NA,NA,NA,70,NA,"AGR","Aggregate Reef","None",28,20,25,35,15,5,1.8,"C","O",108,"HA1606",12.2,14.6,2257615,1845963494,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"122662",122662,"Yellow tang","2016-08-14T00:00:00Z",19.910657,-155.900855,"Main Hawaiian Islands","Hawaii","HAW-2818","Forereef","Mid",9936,"2016-08-14T00:00:00Z",2016,"JPZ","A","nSPC",-1,0,15,7.5,20,NA,0,10,NA,1,NA,NA,NA,NA,NA,NA,69,NA,"AGR","Aggregate Reef","None",26,50,40,5,5,0,1.5,"D","O",108,"HA1606",14.6,16.3,2257242,1845963484,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",13
"122663",122663,"Yellow tang","2016-08-14T00:00:00Z",19.910657,-155.900855,"Main Hawaiian Islands","Hawaii","HAW-2818","Forereef","Mid",9936,"2016-08-14T00:00:00Z",2016,"JPZ","A","nSPC",-1,0,15,7.5,20,NA,0,10,NA,1,NA,NA,NA,NA,NA,NA,69,NA,"AGR","Aggregate Reef","None",26,50,40,5,5,0,1.5,"D","O",108,"HA1606",14.6,16.3,2257243,1845963484,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",13
"122664",122664,"Yellow tang","2016-08-14T00:00:00Z",19.910657,-155.900855,"Main Hawaiian Islands","Hawaii","HAW-2818","Forereef","Mid",9936,"2016-08-14T00:00:00Z",2016,"JPZ","A","nSPC",-1,0,15,7.5,20,NA,0,10,NA,1,NA,NA,NA,NA,NA,NA,69,NA,"AGR","Aggregate Reef","None",26,50,40,5,5,0,1.5,"D","O",108,"HA1606",14.6,16.3,2257244,1845963484,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",13
"122665",122665,"Yellow tang","2016-08-14T00:00:00Z",19.910657,-155.900855,"Main Hawaiian Islands","Hawaii","HAW-2818","Forereef","Mid",9936,"2016-08-14T00:00:00Z",2016,"JPZ","A","nSPC",-1,0,15,7.5,20,NA,0,10,NA,1,NA,NA,NA,NA,NA,NA,69,NA,"AGR","Aggregate Reef","None",26,50,40,5,5,0,1.5,"D","O",108,"HA1606",14.6,16.3,2257245,1845963484,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"122666",122666,"Yellow tang","2016-08-14T00:00:00Z",19.910657,-155.900855,"Main Hawaiian Islands","Hawaii","HAW-2818","Forereef","Mid",9936,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,14,7.5,12,NA,0,8,NA,3,NA,NA,NA,NA,NA,NA,77,NA,"AGR","Aggregate Reef","None",20,75,25,0,0,0,0.5,"A","O",108,"HA1606",13.4,16.8,2257349,1845963487,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",8
"122667",122667,"Yellow tang","2016-08-14T00:00:00Z",19.910657,-155.900855,"Main Hawaiian Islands","Hawaii","HAW-2818","Forereef","Mid",9936,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,14,7.5,12,NA,0,8,NA,3,NA,NA,NA,NA,NA,NA,77,NA,"AGR","Aggregate Reef","None",20,75,25,0,0,0,0.5,"A","O",108,"HA1606",13.4,16.8,2257350,1845963487,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",3
"122668",122668,"Yellow tang","2016-08-14T00:00:00Z",19.910657,-155.900855,"Main Hawaiian Islands","Hawaii","HAW-2818","Forereef","Mid",9936,"2016-08-14T00:00:00Z",2016,"RPC","A","nSPC",0,0,14,7.5,12,NA,0,8,NA,3,NA,NA,NA,NA,NA,NA,77,NA,"AGR","Aggregate Reef","None",20,75,25,0,0,0,0.5,"A","O",108,"HA1606",13.4,16.8,2257351,1845963487,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",3
"122669",122669,"Yellow tang","2016-08-14T00:00:00Z",19.916767,-155.889523,"Main Hawaiian Islands","Hawaii","HAW-2844","Forereef","Shallow",9937,"2016-08-14T00:00:00Z",2016,"ARP","A","nSPC",-1,0,2,7.5,10,NA,5,3,NA,25,NA,NA,NA,NA,NA,NA,57,NA,"APS","Aggregate Patch Reefs","None",9,25,30,25,20,0,1.2,"R","C",108,"HA1606",3.3,3.3,2257952,1845963501,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",6
"122670",122670,"Yellow tang","2016-08-14T00:00:00Z",19.916767,-155.889523,"Main Hawaiian Islands","Hawaii","HAW-2844","Forereef","Shallow",9937,"2016-08-14T00:00:00Z",2016,"JPZ","A","nSPC",0,0,2,7.5,1,NA,5,1,NA,30,NA,NA,NA,NA,NA,NA,63,NA,"APS","Aggregate Patch Reefs","None",9,30,10,20,10,30,3,"A","A",108,"HA1606",2.3,3,2257389,1845963488,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",3
"122671",122671,"Yellow tang","2016-08-14T00:00:00Z",19.916767,-155.889523,"Main Hawaiian Islands","Hawaii","HAW-2844","Forereef","Shallow",9937,"2016-08-14T00:00:00Z",2016,"JPZ","A","nSPC",0,0,2,7.5,1,NA,5,1,NA,30,NA,NA,NA,NA,NA,NA,63,NA,"APS","Aggregate Patch Reefs","None",9,30,10,20,10,30,3,"A","A",108,"HA1606",2.3,3,2257390,1845963488,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"122672",122672,"Yellow tang","2016-08-14T00:00:00Z",19.93748,-155.880183,"Main Hawaiian Islands","Hawaii","HAW-2821","Forereef","Mid",9944,"2016-08-14T00:00:00Z",2016,"KMR","A","nSPC",0,0,9,7.5,8,NA,0,1,NA,15,NA,NA,NA,NA,NA,NA,76,NA,"AGR","Aggregate Reef","None",24,20,35,40,5,0,1.1,"C","C",108,"HA1606",10.1,10.4,2257903,1845963500,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"122673",122673,"Yellow tang","2016-08-14T00:00:00Z",19.93748,-155.880183,"Main Hawaiian Islands","Hawaii","HAW-2821","Forereef","Mid",9944,"2016-08-14T00:00:00Z",2016,"KMR","A","nSPC",0,0,9,7.5,8,NA,0,1,NA,15,NA,NA,NA,NA,NA,NA,76,NA,"AGR","Aggregate Reef","None",24,20,35,40,5,0,1.1,"C","C",108,"HA1606",10.1,10.4,2257904,1845963500,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"122674",122674,"Yellow tang","2016-08-14T00:00:00Z",19.93748,-155.880183,"Main Hawaiian Islands","Hawaii","HAW-2821","Forereef","Mid",9944,"2016-08-14T00:00:00Z",2016,"KMR","A","nSPC",0,0,9,7.5,8,NA,0,1,NA,15,NA,NA,NA,NA,NA,NA,76,NA,"AGR","Aggregate Reef","None",24,20,35,40,5,0,1.1,"C","C",108,"HA1606",10.1,10.4,2257905,1845963500,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",3
"122675",122675,"Yellow tang","2016-08-14T00:00:00Z",19.93748,-155.880183,"Main Hawaiian Islands","Hawaii","HAW-2821","Forereef","Mid",9944,"2016-08-14T00:00:00Z",2016,"PMA","A","nSPC",-1,0,9,7.5,15,NA,0,8,NA,10,NA,NA,NA,NA,NA,NA,67,NA,"AGR","Aggregate Reef","None",24,25,35,35,5,0,1.4,"A","C",108,"HA1606",10.2,10.2,2257569,1845963493,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"122676",122676,"Yellow tang","2016-08-14T00:00:00Z",19.93748,-155.880183,"Main Hawaiian Islands","Hawaii","HAW-2821","Forereef","Mid",9944,"2016-08-14T00:00:00Z",2016,"PMA","A","nSPC",-1,0,9,7.5,15,NA,0,8,NA,10,NA,NA,NA,NA,NA,NA,67,NA,"AGR","Aggregate Reef","None",24,25,35,35,5,0,1.4,"A","C",108,"HA1606",10.2,10.2,2257570,1845963493,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"122677",122677,"Yellow tang","2016-08-14T00:00:00Z",19.93748,-155.880183,"Main Hawaiian Islands","Hawaii","HAW-2821","Forereef","Mid",9944,"2016-08-14T00:00:00Z",2016,"PMA","A","nSPC",-1,0,9,7.5,15,NA,0,8,NA,10,NA,NA,NA,NA,NA,NA,67,NA,"AGR","Aggregate Reef","None",24,25,35,35,5,0,1.4,"A","C",108,"HA1606",10.2,10.2,2257571,1845963493,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",3
"122678",122678,"Yellow tang","2016-08-14T00:00:00Z",19.93748,-155.880183,"Main Hawaiian Islands","Hawaii","HAW-2821","Forereef","Mid",9944,"2016-08-14T00:00:00Z",2016,"PMA","A","nSPC",-1,0,9,7.5,15,NA,0,8,NA,10,NA,NA,NA,NA,NA,NA,67,NA,"AGR","Aggregate Reef","None",24,25,35,35,5,0,1.4,"A","C",108,"HA1606",10.2,10.2,2257572,1845963493,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
