"","Site","Species","Bandno","Date","Sex","Age","Oldpox","Activepox","Malaria","Elev"
"2041","AIN","HAAM","188137124","5/12/04","U","H",0,0,0,"mid"
"2042","AIN","HAAM","188137125","5/12/04","M","A",0,0,2,"mid"
"2043","AIN","HAAM","188137126","5/12/04","M","A",0,0,0,"mid"
"2044","AIN","HAAM","188137127","5/12/04","U","U",0,0,2,"mid"
"2045","AIN","HAAM","188137128","5/12/04","U","H",0,0,2,"mid"
"2046","AIN","HAAM","188137129","5/12/04","U","H",0,0,0,"mid"
"2047","AIN","HAAM","188137130","5/12/04","U","H",0,0,2,"mid"
"2048","AIN","HAAM","188137131","5/12/04","U","H",0,0,0,"mid"
"2049","AIN","HAAM","188137131","6/23/04","U","H",0,0,2,"mid"
"2050","AIN","HAAM","188137132","5/12/04","U","U",0,0,0,"mid"
"2051","AIN","HAAM","188137133","5/13/04","U","H",0,0,0,"mid"
"2052","AIN","HAAM","188137134","5/13/04","M","A",0,0,0,"mid"
"2053","AIN","HAAM","188137135","5/13/04","U","H",0,0,2,"mid"
"2054","AIN","HAAM","188137136","5/13/04","U","H",0,0,0,"mid"
"2055","AIN","HAAM","188137136","12/9/04","U","H",0,0,0,"mid"
"2056","AIN","HAAM","188137137","5/13/04","U","U",0,0,2,"mid"
"2057","AIN","HAAM","188137138","5/13/04","U","H",0,0,0,"mid"
"2058","AIN","HAAM","188137139","5/13/04","U","H",0,0,2,"mid"
"2059","AIN","HAAM","188137140","5/13/04","M","A",0,0,0,"mid"
"2060","AIN","HAAM","188137141","5/13/04","F","A",0,0,0,"mid"
"2061","AIN","HAAM","188137142","5/13/04","U","H",0,0,0,"mid"
"2062","AIN","HAAM","188137143","5/24/04","U","H",0,0,2,"mid"
"2063","AIN","HAAM","188137144","5/24/04","U","H",0,0,0,"mid"
"2064","AIN","HAAM","188137144","7/6/04","U","H",0,0,0,"mid"
"2065","AIN","HAAM","188137145","5/18/04","U","H",0,0,0,"mid"
"2066","AIN","HAAM","188137146","5/24/04","M","A",0,0,1,"mid"
"2067","AIN","HAAM","188137147","5/24/04","M","A",0,0,0,"mid"
"2068","AIN","HAAM","188137148","5/24/04","U","H",0,0,0,"mid"
"2069","AIN","HAAM","188137149","5/24/04","M","A",0,0,2,"mid"
"2070","AIN","HAAM","188137151","5/24/04","U","H",0,0,2,"mid"
"2071","AIN","HAAM","188137152","5/24/04","U","H",0,0,0,"mid"
"2072","AIN","HAAM","188137153","5/24/04","M","A",0,1,2,"mid"
"2073","AIN","HAAM","188137154","5/24/04","U","H",0,0,0,"mid"
"2074","AIN","HAAM","188137155","5/25/04","U","H",0,1,0,"mid"
"2075","AIN","HAAM","188137156","5/25/04","U","H",0,0,0,"mid"
"2076","AIN","HAAM","188137158","5/25/04","U","H",0,0,0,"mid"
"2077","AIN","HAAM","188137158","7/6/04","U","H",0,0,0,"mid"
"2078","AIN","HAAM","188137159","5/25/04","U","H",0,0,0,"mid"
"2079","AIN","HAAM","188137160","5/25/04","U","H",0,0,0,"mid"
"2080","AIN","HAAM","188137161","5/25/04","U","H",0,0,0,"mid"
"2081","AIN","HAAM","188137161","6/23/04","U","H",0,0,0,"mid"
"2082","AIN","HAAM","188137162","5/25/04","U","H",0,0,0,"mid"
"2083","AIN","HAAM","188137163","5/25/04","U","H",0,0,2,"mid"
"2084","AIN","HAAM","188137164","5/25/04","U","H",0,0,0,"mid"
"2085","AIN","HAAM","188137165","5/25/04","M","A",0,0,0,"mid"
"2086","AIN","HAAM","188137166","5/25/04","U","H",0,0,2,"mid"
"2087","AIN","HAAM","188137167","5/26/04","U","H",0,0,0,"mid"
"2088","AIN","HAAM","188137167","12/9/04","U","H",0,0,0,"mid"
"2089","AIN","HAAM","188137167","12/14/04","U","U",0,0,2,"mid"
"2090","AIN","HAAM","188137169","5/26/04","U","H",0,0,0,"mid"
"2091","AIN","HAAM","188137170","5/26/04","U","H",0,0,0,"mid"
"2092","AIN","HAAM","188137171","5/26/04","U","H",0,0,0,"mid"
"2093","AIN","HAAM","188137171","7/6/04","U","H",0,0,2,"mid"
"2094","AIN","HAAM","188137172","5/26/04","U","H",0,0,0,"mid"
"2095","AIN","HAAM","188137173","5/26/04","U","H",0,0,2,"mid"
"2096","AIN","HAAM","188137174","5/26/04","M","A",0,0,0,"mid"
"2097","AIN","HAAM","188137175","5/26/04","U","H",0,1,0,"mid"
"2098","AIN","HAAM","188137177","5/26/04","U","H",0,0,0,"mid"
"2099","AIN","HAAM","188137178","5/27/04","U","H",0,0,0,"mid"
"2100","AIN","HAAM","188137179","5/27/04","U","H",0,0,2,"mid"
"2101","AIN","HAAM","188137180","5/27/04","U","H",0,0,0,"mid"
"2102","AIN","HAAM","188137181","5/27/04","M","A",0,0,1,"mid"
"2103","AIN","HAAM","188137181","12/9/04","M","A",0,0,1,"mid"
"2104","AIN","HAAM","188137182","5/27/04","U","H",0,0,0,"mid"
"2105","AIN","HAAM","188137183","5/27/04","U","A",0,0,2,"mid"
"2106","AIN","HAAM","188137183","12/14/04","U","A",0,0,2,"mid"
"2107","AIN","HAAM","188137183","12/16/04","U","A",0,0,2,"mid"
"2108","AIN","HAAM","188137184","5/27/04","U","H",0,0,0,"mid"
"2109","AIN","HAAM","188137185","5/27/04","U","H",0,0,0,"mid"
"2110","AIN","HAAM","188137186","5/28/04","U","H",0,0,2,"mid"
"2111","AIN","HAAM","188137187","5/28/04","U","H",0,0,0,"mid"
"2112","AIN","HAAM","188137188","5/28/04","U","H",0,0,0,"mid"
"2113","AIN","HAAM","188137189","5/28/04","U","H",0,0,0,"mid"
"2114","AIN","HAAM","188137190","5/28/04","U","H",0,0,0,"mid"
"2115","AIN","HAAM","188137191","5/28/04","U","H",0,0,0,"mid"
"2116","AIN","HAAM","188137191","7/22/04","U","H",0,0,0,"mid"
"2117","AIN","HAAM","188137193","6/7/04","U","H",0,0,0,"mid"
"2118","AIN","HAAM","188137194","6/7/04","M","H",0,0,0,"mid"
"2119","AIN","HAAM","188137194","7/7/04","M","H",0,0,0,"mid"
"2120","AIN","HAAM","188137194","12/15/04","M","A",0,0,0,"mid"
"2121","AIN","HAAM","188137195","6/7/04","U","H",0,0,0,"mid"
"2122","AIN","HAAM","188137196","6/7/04","U","H",0,0,2,"mid"
"2123","AIN","HAAM","188137197","6/7/04","U","H",0,0,0,"mid"
"2124","AIN","HAAM","188137198","6/7/04","M","A",0,0,2,"mid"
"2125","AIN","HAAM","188137199","6/7/04","U","H",0,0,0,"mid"
"2126","AIN","HAAM","188137200","6/7/04","U","H",0,0,0,"mid"
"2127","AIN","HAAM","188177901","7/22/04","U","H",0,0,2,"mid"
"2128","AIN","HAAM","188177902","7/22/04","U","H",0,0,0,"mid"
"2129","AIN","HAAM","188177903","7/22/04","U","H",0,0,0,"mid"
"2130","AIN","HAAM","188177904","7/22/04","U","H",0,0,2,"mid"
"2131","AIN","HAAM","188177905","7/22/04","U","H",0,0,0,"mid"
"2132","AIN","HAAM","188177906","7/22/04","U","H",0,0,0,"mid"
"2133","AIN","HAAM","188177907","7/22/04","U","H",0,0,0,"mid"
"2134","AIN","HAAM","188177908","7/22/04","U","H",0,0,0,"mid"
"2135","AIN","HAAM","188177909","7/22/04","U","H",0,0,0,"mid"
"2136","AIN","HAAM","188177910","7/22/04","M","A",0,0,0,"mid"
"2137","AIN","HAAM","188177910","12/9/04","M","U",0,0,0,"mid"
"2138","AIN","HAAM","188177910","12/9/04","M","A",0,0,0,"mid"
"2139","AIN","HAAM","188177911","7/22/04","U","H",0,0,0,"mid"
"2140","AIN","HAAM","188177912","7/23/04","U","H",0,0,0,"mid"
"2141","AIN","HAAM","188177913","7/23/04","U","H",0,0,0,"mid"
"2142","AIN","HAAM","188177915","7/23/04","U","H",0,0,0,"mid"
"2143","AIN","HAAM","188177917","7/23/04","U","H",0,0,0,"mid"
"2144","AIN","HAAM","188177918","9/27/04","F","A",0,0,0,"mid"
"2145","AIN","HAAM","188177919","9/28/04","M","A",0,0,1,"mid"
"2146","AIN","HAAM","188177920","9/28/04","F","A",0,1,2,"mid"
"2147","AIN","HAAM","188177921","9/28/04","U","H",0,0,0,"mid"
"2148","AIN","HAAM","188177921","9/29/04","U","U",0,0,2,"mid"
"2149","AIN","HAAM","188177922","9/28/04","U","A",0,0,0,"mid"
"2150","AIN","HAAM","188177923","9/28/04","U","A",0,0,2,"mid"
"2151","AIN","HAAM","188177924","9/29/04","M","A",0,0,0,"mid"
"2152","AIN","HAAM","188177925","12/9/04","M","A",0,0,0,"mid"
"2153","AIN","HAAM","188177926","12/9/04","U","H",0,0,2,"mid"
"2154","AIN","HAAM","188177926","12/10/04","U","U",0,0,2,"mid"
"2155","AIN","HAAM","188177927","12/9/04","M","U",0,0,2,"mid"
"2156","AIN","HAAM","188177927","12/9/04","M","A",0,1,2,"mid"
"2157","AIN","HAAM","188177928","12/9/04","U","H",0,0,0,"mid"
"2158","AIN","HAAM","188177929","12/9/04","U","H",0,0,0,"mid"
"2159","AIN","HAAM","188177930","12/9/04","U","H",0,0,2,"mid"
"2160","AIN","HAAM","188177931","12/9/04","M","A",0,0,0,"mid"
"2161","AIN","HAAM","188177932","12/9/04","M","A",0,0,0,"mid"
"2162","AIN","HAAM","188177933","12/9/04","M","A",0,0,2,"mid"
"2163","AIN","HAAM","188177934","12/9/04","M","A",0,0,0,"mid"
"2164","AIN","HAAM","188177935","12/9/04","F","A",0,0,0,"mid"
"2165","AIN","HAAM","188177936","12/9/04","U","A",0,0,2,"mid"
"2166","AIN","HAAM","188177937","12/9/04","M","A",0,0,2,"mid"
"2167","AIN","HAAM","188177938","12/9/04","M","A",0,0,2,"mid"
"2168","AIN","HAAM","188177939","12/9/04","M","A",0,0,2,"mid"
"2169","AIN","HAAM","188177940","12/9/04","U","U",0,0,0,"mid"
"2170","AIN","HAAM","188177940","12/14/04","U","U",0,0,2,"mid"
"2171","AIN","HAAM","188177941","12/9/04","M","A",0,0,0,"mid"
"2172","AIN","HAAM","188177942","12/9/04","U","H",0,1,0,"mid"
"2173","AIN","HAAM","188177943","12/9/04","M","A",0,0,2,"mid"
"2174","AIN","HAAM","188177944","12/9/04","U","H",1,0,1,"mid"
"2175","AIN","HAAM","188177945","12/9/04","U","H",0,0,1,"mid"
"2176","AIN","HAAM","188177946","12/9/04","U","U",0,1,0,"mid"
"2177","AIN","HAAM","188177947","12/9/04","M","A",0,1,2,"mid"
"2178","AIN","HAAM","188177947","12/14/04","M","U",0,0,2,"mid"
"2179","AIN","HAAM","188177948","12/9/04","M","H",0,1,0,"mid"
"2180","AIN","HAAM","188177949","12/9/04","U","A",0,0,2,"mid"
"2181","AIN","HAAM","188177950","12/9/04","F","A",0,1,2,"mid"
"2182","AIN","HAAM","188177951","12/10/04","M","A",0,0,2,"mid"
"2183","AIN","HAAM","188177952","12/10/04","M","A",0,0,2,"mid"
"2184","AIN","HAAM","188177953","12/10/04","M","A",0,0,2,"mid"
"2185","AIN","HAAM","188177954","12/10/04","F","A",0,0,2,"mid"
"2186","AIN","HAAM","188177955","12/10/04","U","A",0,0,2,"mid"
"2187","AIN","HAAM","188177956","12/10/04","M","A",0,1,0,"mid"
"2188","AIN","HAAM","188177957","12/10/04","M","A",0,0,2,"mid"
"2189","AIN","HAAM","188177958","12/10/04","M","A",0,0,2,"mid"
"2190","AIN","HAAM","188177958","12/10/04","M","U",0,0,2,"mid"
"2191","AIN","HAAM","188177958","12/13/04","M","A",0,0,2,"mid"
"2192","AIN","HAAM","188177959","12/10/04","U","H",0,0,0,"mid"
"2193","AIN","HAAM","188177960","12/10/04","U","A",0,0,2,"mid"
"2194","AIN","HAAM","188177961","12/10/04","U","H",0,0,1,"mid"
"2195","AIN","HAAM","188177962","12/10/04","M","A",0,0,2,"mid"
"2196","AIN","HAAM","188177963","12/10/04","U","A",0,0,2,"mid"
"2197","AIN","HAAM","188177964","12/10/04","M","A",0,0,2,"mid"
"2198","AIN","HAAM","188177965","12/13/04","F","A",0,0,2,"mid"
"2199","AIN","HAAM","188177966","12/13/04","M","A",0,1,1,"mid"
"2200","AIN","HAAM","188177967","12/13/04","M","A",0,0,2,"mid"
"2201","AIN","HAAM","188177968","12/13/04","F","A",0,0,2,"mid"
"2202","AIN","HAAM","188177969","12/13/04","M","A",0,0,2,"mid"
"2203","AIN","HAAM","188177970","12/13/04","F","A",0,0,2,"mid"
"2204","AIN","HAAM","188177971","12/13/04","U","A",0,0,2,"mid"
"2205","AIN","HAAM","188177972","12/13/04","M","A",0,0,2,"mid"
"2206","AIN","HAAM","188177973","12/13/04","F","A",0,0,2,"mid"
"2207","AIN","HAAM","188177974","12/13/04","M","A",0,0,2,"mid"
"2208","AIN","HAAM","188177975","12/13/04","U","A",0,0,2,"mid"
"2209","AIN","HAAM","188177976","12/13/04","F","A",0,0,2,"mid"
"2210","AIN","HAAM","188177977","12/13/04","M","A",0,0,2,"mid"
"2211","AIN","HAAM","188177978","12/13/04","U","U",0,0,0,"mid"
"2212","AIN","HAAM","188177979","12/13/04","F","A",0,0,0,"mid"
"2213","AIN","HAAM","188177980","12/13/04","F","A",0,0,0,"mid"
"2214","AIN","HAAM","188177981","12/13/04","M","A",0,0,0,"mid"
"2215","AIN","HAAM","188177982","12/13/04","F","A",0,0,0,"mid"
"2216","AIN","HAAM","188177983","12/14/04","U","A",0,0,2,"mid"
"2217","AIN","HAAM","188177984","12/14/04","U","A",0,0,2,"mid"
"2218","AIN","HAAM","188177985","12/14/04","U","H",0,0,0,"mid"
"2219","AIN","HAAM","188177986","12/14/04","M","A",0,0,2,"mid"
"2220","AIN","HAAM","188177987","12/14/04","U","A",0,1,2,"mid"
"2221","AIN","HAAM","188177988","12/14/04","M","A",0,0,2,"mid"
"2222","AIN","HAAM","188177989","12/14/04","M","A",0,0,2,"mid"
"2223","AIN","HAAM","188177989","12/16/04","M","A",0,0,2,"mid"
"2224","AIN","HAAM","188177990","12/14/04","U","A",0,0,2,"mid"
"2225","AIN","HAAM","188177991","12/14/04","F","A",0,0,2,"mid"
"2226","AIN","HAAM","188177992","12/14/04","M","A",0,0,1,"mid"
"2227","AIN","HAAM","188177993","12/14/04","F","A",0,0,2,"mid"
"2228","AIN","HAAM","188177994","12/14/04","M","A",0,0,2,"mid"
"2229","AIN","HAAM","188177995","12/14/04","F","A",0,0,0,"mid"
"2230","AIN","HAAM","188177996","12/14/04","M","A",0,0,0,"mid"
"2231","AIN","HAAM","188177997","12/14/04","F","A",0,0,2,"mid"
"2232","AIN","HAAM","188177998","7/22/04","U","H",0,0,0,"mid"
"2233","AIN","HAAM","188177999","12/14/04","U","U",0,0,0,"mid"
"2234","AIN","HAAM","188178000","7/21/04","U","H",0,0,2,"mid"
"2235","AIN","HAAM","218141501","6/19/02","U","H",0,0,0,"mid"
"2236","AIN","HAAM","218141502","6/19/02","U","H",0,0,0,"mid"
"2237","AIN","HAAM","218141503","6/19/02","U","H",0,0,0,"mid"
"2238","AIN","HAAM","218141504","6/20/02","U","H",0,0,0,"mid"
"2239","AIN","HAAM","218141505","6/20/02","U","H",0,0,0,"mid"
"2240","AIN","HAAM","218141506","6/20/02","M","H",0,0,0,"mid"
"2241","AIN","HAAM","218141507","6/20/02","U","H",0,0,0,"mid"
"2242","AIN","HAAM","218141508","6/20/02","U","H",0,0,0,"mid"
"2243","AIN","HAAM","218141509","6/20/02","U","H",0,0,0,"mid"
"2244","AIN","HAAM","218141510","6/20/02","U","H",0,0,0,"mid"
"2245","AIN","HAAM","218141511","6/20/02","U","H",0,0,0,"mid"
"2246","AIN","HAAM","218141512","6/20/02","U","H",0,0,0,"mid"
"2247","AIN","HAAM","218141513","6/20/02","U","H",0,0,0,"mid"
"2248","AIN","HAAM","218141513","6/25/02","U","H",0,0,2,"mid"
"2249","AIN","HAAM","218141514","6/20/02","U","H",0,0,0,"mid"
"2250","AIN","HAAM","218141515","6/20/02","U","H",0,0,0,"mid"
"2251","AIN","HAAM","218141516","6/20/02","U","H",0,0,0,"mid"
"2252","AIN","HAAM","218141517","6/20/02","U","H",0,0,0,"mid"
"2253","AIN","HAAM","218141518","6/20/02","U","H",0,0,0,"mid"
"2254","AIN","HAAM","218141519","6/20/02","U","H",0,0,0,"mid"
"2255","AIN","HAAM","218141520","6/21/02","F","A",0,0,1,"mid"
"2256","AIN","HAAM","218141521","6/21/02","M","H",0,0,0,"mid"
"2257","AIN","HAAM","218141521","6/26/02","M","H",0,0,0,"mid"
"2258","AIN","HAAM","218141521","4/16/03","M","A",0,0,0,"mid"
"2259","AIN","HAAM","218141522","6/21/02","U","H",0,0,0,"mid"
"2260","AIN","HAAM","218141523","6/21/02","M","A",0,0,0,"mid"
"2261","AIN","HAAM","218141524","6/24/02","F","A",0,0,0,"mid"
"2262","AIN","HAAM","218141526","6/24/02","U","H",0,0,0,"mid"
"2263","AIN","HAAM","218141527","6/24/02","U","H",0,0,0,"mid"
"2264","AIN","HAAM","218141528","6/24/02","U","H",0,0,0,"mid"
"2265","AIN","HAAM","218141529","6/24/02","U","H",0,0,2,"mid"
"2266","AIN","HAAM","218141530","6/24/02","U","H",0,0,0,"mid"
"2267","AIN","HAAM","218141531","6/24/02","U","H",0,0,0,"mid"
"2268","AIN","HAAM","218141532","6/25/02","U","H",0,0,0,"mid"
"2269","AIN","HAAM","218141533","6/25/02","U","H",0,0,0,"mid"
"2270","AIN","HAAM","218141534","6/25/02","U","H",0,0,0,"mid"
"2271","AIN","HAAM","218141535","6/25/02","U","H",0,0,0,"mid"
"2272","AIN","HAAM","218141536","6/25/02","U","H",0,0,0,"mid"
"2273","AIN","HAAM","218141537","6/25/02","U","H",0,0,0,"mid"
"2274","AIN","HAAM","218141538","6/25/02","U","H",0,0,0,"mid"
"2275","AIN","HAAM","218141539","6/25/02","U","H",0,0,0,"mid"
"2276","AIN","HAAM","218141540","6/25/02","U","H",0,0,0,"mid"
"2277","AIN","HAAM","218141541","6/26/02","U","H",0,0,0,"mid"
"2278","AIN","HAAM","218141542","6/26/02","U","H",0,0,0,"mid"
"2279","AIN","HAAM","218141544","6/26/02","U","H",0,0,0,"mid"
"2280","AIN","HAAM","218141545","6/26/02","U","H",0,0,0,"mid"
"2281","AIN","HAAM","218141546","6/27/02","U","H",0,0,0,"mid"
"2282","AIN","HAAM","218141547","6/27/02","U","H",0,0,0,"mid"
"2283","AIN","HAAM","218141561","7/31/02","M","A",0,0,2,"mid"
"2284","AIN","HAAM","218141568","7/11/02","F","H",0,0,0,"mid"
"2285","AIN","HAAM","218141568","2/20/03","F","A",0,0,0,"mid"
"2286","AIN","HAAM","218141569","7/11/02","U","H",0,0,0,"mid"
"2287","AIN","HAAM","218141570","7/11/02","U","H",0,0,0,"mid"
"2288","AIN","HAAM","218141571","7/11/02","U","H",0,0,0,"mid"
"2289","AIN","HAAM","218141572","7/11/02","M","H",0,0,0,"mid"
"2290","AIN","HAAM","218141572","7/24/02","M","H",0,0,0,"mid"
"2291","AIN","HAAM","218141572","2/12/03","M","A",0,0,0,"mid"
"2292","AIN","HAAM","218141573","7/11/02","U","H",0,0,0,"mid"
"2293","AIN","HAAM","218141574","7/11/02","U","H",0,0,0,"mid"
"2294","AIN","HAAM","218141575","7/11/02","U","H",0,0,0,"mid"
"2295","AIN","HAAM","218141576","7/11/02","M","H",0,0,0,"mid"
"2296","AIN","HAAM","218141576","2/25/03","M","A",0,0,0,"mid"
"2297","AIN","HAAM","218141576","9/9/03","M","A",0,0,0,"mid"
"2298","AIN","HAAM","218141577","7/11/02","U","H",0,0,0,"mid"
"2299","AIN","HAAM","218141578","7/11/02","U","H",0,0,0,"mid"
"2300","AIN","HAAM","218141579","7/11/02","U","H",0,0,0,"mid"
"2301","AIN","HAAM","218141580","7/11/02","F","H",0,0,0,"mid"
"2302","AIN","HAAM","218141580","2/6/03","F","A",0,0,0,"mid"
"2303","AIN","HAAM","218141581","7/11/02","U","H",0,0,0,"mid"
"2304","AIN","HAAM","218141583","7/11/02","U","H",0,0,0,"mid"
"2305","AIN","HAAM","218141583","2/25/03","F","A",1,0,0,"mid"
"2306","AIN","HAAM","218141583","1/21/04","F","A",0,0,0,"mid"
"2307","AIN","HAAM","218141583","5/13/04","F","A",0,0,2,"mid"
"2308","AIN","HAAM","218141584","7/11/02","U","H",0,0,0,"mid"
"2309","AIN","HAAM","218141586","7/11/02","U","H",0,0,0,"mid"
"2310","AIN","HAAM","218141587","7/11/02","M","H",0,0,0,"mid"
"2311","AIN","HAAM","218141588","7/11/02","U","H",0,0,0,"mid"
"2312","AIN","HAAM","218141589","7/11/02","U","H",0,0,0,"mid"
"2313","AIN","HAAM","218141590","7/11/02","U","H",0,0,0,"mid"
"2314","AIN","HAAM","218141591","7/22/02","M","A",0,0,0,"mid"
"2315","AIN","HAAM","218141592","7/22/02","U","H",0,0,0,"mid"
"2316","AIN","HAAM","218141594","7/22/02","M","A",0,0,0,"mid"
"2317","AIN","HAAM","218141594","7/26/02","M","H",0,0,0,"mid"
"2318","AIN","HAAM","218141594","8/27/03","M","A",0,0,0,"mid"
"2319","AIN","HAAM","218141595","7/22/02","M","A",0,0,1,"mid"
"2320","AIN","HAAM","218141595","7/24/02","M","H",0,0,1,"mid"
"2321","AIN","HAAM","218141595","9/8/03","M","A",0,0,1,"mid"
"2322","AIN","HAAM","218141595","1/22/04","M","A",0,0,0,"mid"
"2323","AIN","HAAM","218141596","7/22/02","U","H",0,0,0,"mid"
"2324","AIN","HAAM","218141596","7/23/02","U","H",0,0,2,"mid"
"2325","AIN","HAAM","218141598","7/22/02","U","H",0,0,0,"mid"
"2326","AIN","HAAM","218141599","7/22/02","M","A",0,0,0,"mid"
"2327","AIN","HAAM","218141600","7/22/02","U","H",0,0,0,"mid"
"2328","AIN","HAAM","218141605","7/22/02","U","H",0,0,0,"mid"
"2329","AIN","HAAM","218141605","7/23/02","U","H",0,0,2,"mid"
"2330","AIN","HAAM","218141606","7/23/02","U","H",0,0,0,"mid"
"2331","AIN","HAAM","218141607","7/23/02","M","U",0,0,0,"mid"
"2332","AIN","HAAM","218141607","2/19/03","M","A",0,0,0,"mid"
"2333","AIN","HAAM","218141608","7/23/02","M","A",0,0,0,"mid"
"2334","AIN","HAAM","218141608","8/28/03","M","A",0,0,0,"mid"
"2335","AIN","HAAM","218141608","10/28/03","M","A",0,0,0,"mid"
"2336","AIN","HAAM","218141608","1/20/04","M","A",0,0,0,"mid"
"2337","AIN","HAAM","218141608","1/22/04","M","A",0,0,0,"mid"
"2338","AIN","HAAM","218141608","5/14/04","M","A",0,0,2,"mid"
"2339","AIN","HAAM","218141609","7/23/02","U","H",0,0,1,"mid"
"2340","AIN","HAAM","218141610","7/24/02","M","A",0,0,1,"mid"
"2341","AIN","HAAM","218141610","9/25/03","M","A",0,0,1,"mid"
"2342","AIN","HAAM","218141612","7/25/02","M","H",0,0,0,"mid"
"2343","AIN","HAAM","218141612","2/19/03","M","A",0,0,0,"mid"
"2344","AIN","HAAM","218141612","2/6/04","M","A",0,0,0,"mid"
"2345","AIN","HAAM","218141613","7/25/02","U","H",0,0,0,"mid"
"2346","AIN","HAAM","218141615","7/26/02","M","A",0,0,0,"mid"
"2347","AIN","HAAM","218141616","7/26/02","M","H",0,0,0,"mid"
"2348","AIN","HAAM","218141616","10/30/03","M","A",0,0,0,"mid"
"2349","AIN","HAAM","218141621","4/23/04","F","A",0,0,1,"mid"
"2350","AIN","HAAM","218141623","8/5/02","U","H",0,0,0,"mid"
"2351","AIN","HAAM","218141623","10/21/02","U","H",0,0,0,"mid"
"2352","AIN","HAAM","218141624","8/5/02","F","H",0,0,1,"mid"
"2353","AIN","HAAM","218141624","5/6/03","F","A",0,0,1,"mid"
"2354","AIN","HAAM","218141624","3/5/04","F","A",0,0,1,"mid"
"2355","AIN","HAAM","218141625","8/5/02","U","H",0,0,0,"mid"
"2356","AIN","HAAM","218141626","8/13/02","M","A",0,0,1,"mid"
"2357","AIN","HAAM","218141626","10/22/02","M","A",0,0,1,"mid"
"2358","AIN","HAAM","218141628","8/13/02","M","A",0,0,0,"mid"
"2359","AIN","HAAM","218141629","8/14/02","U","U",0,0,0,"mid"
"2360","AIN","HAAM","218141629","10/21/02","U","A",0,0,0,"mid"
"2361","AIN","HAAM","218141629","10/22/02","U","A",0,0,2,"mid"
"2362","AIN","HAAM","218141630","8/14/02","U","H",0,0,0,"mid"
"2363","AIN","HAAM","218141632","8/14/02","M","H",0,0,0,"mid"
"2364","AIN","HAAM","218141632","10/21/03","M","A",0,0,1,"mid"
"2365","AIN","HAAM","218141632","12/15/04","M","A",0,0,1,"mid"
"2366","AIN","HAAM","218141633","10/21/02","U","H",0,0,0,"mid"
"2367","AIN","HAAM","218141634","10/21/02","M","H",0,0,0,"mid"
"2368","AIN","HAAM","218141634","10/21/02","M","A",0,0,0,"mid"
"2369","AIN","HAAM","218141634","10/21/03","M","A",0,0,0,"mid"
"2370","AIN","HAAM","218141634","4/20/04","M","A",0,0,2,"mid"
"2371","AIN","HAAM","218141635","10/21/02","M","H",0,0,0,"mid"
"2372","AIN","HAAM","218141635","10/22/02","M","A",0,0,2,"mid"
"2373","AIN","HAAM","218141636","10/21/02","U","U",0,0,1,"mid"
"2374","AIN","HAAM","218141637","10/21/02","U","H",0,0,0,"mid"
"2375","AIN","HAAM","218141637","10/22/02","U","A",0,0,2,"mid"
"2376","AIN","HAAM","218141638","10/21/02","M","H",0,0,0,"mid"
"2377","AIN","HAAM","218141639","10/21/02","U","H",0,0,0,"mid"
"2378","AIN","HAAM","218141640","10/21/02","M","A",0,0,0,"mid"
"2379","AIN","HAAM","218141640","10/24/02","M","U",0,0,2,"mid"
"2380","AIN","HAAM","218141641","10/21/02","M","A",0,0,1,"mid"
"2381","AIN","HAAM","218141642","10/21/02","M","A",0,0,0,"mid"
"2382","AIN","HAAM","218141643","10/21/02","U","H",0,0,1,"mid"
"2383","AIN","HAAM","218141644","10/21/02","U","H",0,0,0,"mid"
"2384","AIN","HAAM","218141645","10/21/02","M","A",0,0,0,"mid"
"2385","AIN","HAAM","218141646","10/21/02","M","A",0,0,0,"mid"
"2386","AIN","HAAM","218141646","10/22/02","M","A",0,0,2,"mid"
"2387","AIN","HAAM","218141647","10/21/02","U","H",0,0,0,"mid"
"2388","AIN","HAAM","218141647","10/22/02","U","A",0,0,2,"mid"
"2389","AIN","HAAM","218141648","10/21/02","M","A",0,0,0,"mid"
"2390","AIN","HAAM","218141649","10/21/02","U","A",0,0,1,"mid"
"2391","AIN","HAAM","218141650","10/21/02","M","A",0,0,1,"mid"
"2392","AIN","HAAM","218141651","10/21/02","F","A",0,0,0,"mid"
"2393","AIN","HAAM","218141652","10/21/02","F","A",0,0,0,"mid"
"2394","AIN","HAAM","218141652","10/24/02","F","A",0,0,2,"mid"
"2395","AIN","HAAM","218141653","10/21/02","M","H",0,0,0,"mid"
"2396","AIN","HAAM","218141653","10/22/02","M","A",0,0,2,"mid"
"2397","AIN","HAAM","218141653","7/17/03","M","A",0,0,1,"mid"
